Date,Link,Message
2025-09-03 15:03:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368986716688379907,"Thank you for sharing this, it’s a great reminder that growth in data really comes from habits, not just titles."
2025-09-03 15:01:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368737465295060992,Great insights and a really nice visualization-- well done!
2025-09-03 15:00:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366503788800536578,"Absolutely, simplicity is often the most powerful approach to dashboard design."
2025-09-03 14:58:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7369016069912535042,"Consistency in the AWS Cloud Practitioner course really paid off, I almost quit at some point, especially when I wasn’t feeling well, but reminding myself why I started kept me going."
2025-09-03 14:54:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368976085037912064,"A must-read book, packed with valuable lessons in financial literacy."
2025-09-03 14:53:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368994375047053312,"I really like this framework; clear goals, issues, and actions make dashboards much more valuable as decision-making tools."
2025-09-03 14:51:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368991259895504898,"I completely agree with you, sticking with a skill until the end makes all the difference in growth and confidence."
2025-09-03 14:50:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368711942061862913,"Keep going Emmanuel Yeboah Kusi, SQL is such a powerful and essential skill for every data analyst"
2025-09-03 14:49:34,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368938043354906625,"Well done John Opare, wishing you the best as you step into your final year and finish strong"
2025-09-03 14:44:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368988518624272384,"Truly inspiring story, Peter Bawuah, MA, the ‘Arrow of Wisdom’ indeed!"
2025-09-02 16:27:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368592031201406976,Thank you Martha Afful
2025-09-02 13:40:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368592031201406976,FREDERICK ADDAI
2025-09-02 13:40:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368592031201406976,Md. Tanvir Ahmed
2025-09-02 13:39:57,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368592031201406976,David Somenu
2025-09-01 17:03:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368326097261711362,"Great work, Dr.  Daniela Jones, would love the opportunity to be part of such an inspiring team in the future."
2025-09-01 15:51:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368213279220846593,"Nice work on the visualization. I also enjoy the visual side more, especially bringing the data story to life."
2025-09-01 15:49:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7366845840834912256,"Impressive breakdown, really like how you combined SQL for deep analysis with Power BI to highlight clear opportunities for growth."
2025-09-01 15:48:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363552049168338945,"Great work, really like how the slicers and navigation make the dashboard more interactive and easy to explore."
2025-09-01 15:46:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7365665013862125568,"Completely agree, showing up consistently with value makes all the difference on LinkedIn."
2025-09-01 15:44:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366871853933465601,"Congratulations on this milestone, welcome to the data analytics community and proud to have you as a fellow ALX GHANA alum"
2025-09-01 15:41:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368153168465039360,"Wishing you a productive and fulfilling September—may this new month bring growth, progress, and plenty of reasons to celebrate."
2025-09-01 15:32:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7366208822551408642,"Wishing you a great semester ahead, excited to see all the growth and milestones you’ll achieve this fall Andriana Osei Tutu"
2025-08-28 16:24:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7366030697653772288,Congratulations 🎉
2025-08-28 13:31:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366424990700773376,Thank you for the repost Kelvin Frimpong
2025-08-27 17:01:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360985518903386114,"Count me in, can’t wait to learn from this Dana Suliman"
2025-08-27 16:21:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366424990700773376,Samim Imtiaz Thank you
2025-08-27 13:50:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366424990700773376,Mayank Sahani Thank you
2025-08-27 10:36:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293524634619905,"Happy Birthday! 🎉 Wishing you more joy, blessings, and fulfillment in the year ahead."
2025-08-27 10:35:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366371419632427009,"Really insightful breakdown, retention definitely looks like the biggest lever for long-term growth here."
2025-08-27 10:35:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366341256446230528,Nice viz
2025-08-27 10:34:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7366028397161963520,"Huge congratulations on starting this new chapter, wishing you all the best on your PhD journey."
2025-08-27 10:33:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366154939124850688,"That’s such a valuable session, digital presence really does shape how people see us before we even meet."
2025-08-27 10:32:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7366111194773880833,"Love how you broke this down into clear, actionable insights, really shows the power of data in guiding strategy."
2025-08-27 10:31:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366369742464442369,"Powerful reminder that the real opportunity often lies in scarcity, not abundance.
Love this Francis Mbroh"
2025-08-27 10:27:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366409220004466689,"This is a really practical way to turn raw datasets into real projects, thanks for sharing this approach Joycelyn Otchere"
2025-08-26 12:47:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366039728409698304,Wisdom Dziedzoave
2025-08-26 08:57:15,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364623262200279040,Great to see initiatives like this equipping trainers to strengthen local businesses and create lasting impact.
2025-08-26 08:55:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7365752423560220673,"This really resonates. I’ve noticed the same thing, once you highlight your specific strengths instead of staying too broad, opportunities open up. Power BI is definitely a strong niche to stand on."
2025-08-26 08:54:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363862919060590592,"Great work team, exciting times ahead for Dynamo"
2025-08-26 08:53:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7365755475159646208,Congratulations on having your papers accepted and being shortlisted for the award. Wishing you all the best at the conference in Orlando.
2025-08-26 08:52:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363676201355300865,"Solid work, this feels more like storytelling with data than just reporting numbers."
2025-08-26 08:51:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364470998840078336,Congratulations on completing your internship! It’s great to see how much you’ve grown both technically and personally through this experience.
2025-08-26 08:47:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7365667740738535426,Great reflections Akosua Agyekumwaa Agyekum I appreciate how you highlighted both the lessons learned and the need to focus on lasting value for people and industries
2025-08-26 08:45:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364958425664872448,Congratulations on completing your internship and gaining those diverse skills Zainab Abubakar
2025-08-26 08:44:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364456282654666754,"Wishing Kofi and Kwaku the very best on their journeys, they’re already off to a strong start."
2025-08-26 08:42:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7366000292347133953,This resonates deeply. Many of us grew up with the belief that a ‘stable job’ was the only path. It’s inspiring to see how you’ve redefined success through freedom and impact. Keep building Gloria Norvor
2025-08-23 12:22:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363419937706565632,Well done Nina Ikpe
2025-08-23 12:22:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364197517246230528,Thank you Alfred Opare Saforo
2025-08-23 12:21:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364673919255011329,"My biggest takeaway is that no job is ‘too small’ if it creates impact and puts food on the table. True success is about value, not titles."
2025-08-23 12:20:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364601505053601793,This is clean
2025-08-23 12:19:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364905547646611456,"This is spot on 👏 I used to believe the ‘you need to know everything before applying’ myth. 
Learning by doing and focusing on problem-solving has made all the difference for me."
2025-08-23 12:18:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364925620608212992,"Hi
I’m Elvis Frimpong 
My belief is consistency; it always pays off in the long run"
2025-08-23 08:12:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364672763845824512,"Solid principles. For me, consistency and adaptability have been key guiding forces."
2025-08-23 08:02:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364689981103136769,"Nice visualization, really clean work 👌"
2025-08-22 21:46:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364029795816370179,Definitely worth reading
2025-08-22 19:13:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364707080684945410,Noted.
2025-08-21 11:00:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363942654033698818,Congratulations Prof. Mirian Velay-Lizancos
2025-08-20 18:26:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Reagan Jeezel
2025-08-20 13:44:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363916965091893248,"Great work Kwame Oduro 
Keep pushing forward
The future is exciting"
2025-08-20 13:15:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Gyanankur Baruah
2025-08-20 11:51:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,"ALBERTA BOTWE yes, I did it🥂"
2025-08-20 08:58:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,Samuel Obeng Dapaah
2025-08-20 08:57:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Crystal Andrea Dsouza
2025-08-20 08:57:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Thank you Md. Tanvir Ahmed
2025-08-20 08:56:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Ebenezer Opoku
2025-08-20 08:56:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Joshua Salami Peter
2025-08-20 08:56:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Thank you for the support David Somenu
2025-08-20 08:55:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,"Thank you Amarachi Grace Agiri, PMP®"
2025-08-19 22:52:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Albert Afari
2025-08-19 22:52:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Dosantos Mugume
2025-08-19 22:01:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Emmanuel Obeng Thanks a lot! 🎉 I really appreciate the support
2025-08-19 22:00:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,"Kwame Oduro Thank you so much, brother 🙌. Your support and encouragement really pushed me through. Onto the next milestone together🚀🎉"
2025-08-19 21:50:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Victor Ugwu Thank you
2025-08-19 21:48:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363672571550072832,Victor Amadike Thank you
2025-08-19 18:19:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,Dosantos Mugume
2025-08-19 07:31:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,Gyanankur Baruah  🙏
2025-08-19 07:31:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,Victor Amadike Thank you bro
2025-08-19 07:30:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,Esther Shaba Thank you
2025-08-18 21:33:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,ALBERTA BOTWE
2025-08-18 20:12:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363293223252856833,Thank you
2025-08-18 19:37:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363040878363357184,Congrats Emmanuel! 🎉
2025-08-18 16:50:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363191173324189697,"Love this, Sylvester Tetteh"
2025-08-15 14:51:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7361710610499235842,"Love this, Idowu"
2025-08-15 14:50:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361350869893660674,"Absolutely, Consistency is key and it always pays off."
2025-08-15 14:48:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361343384910721024,"Your matriculation picture is lovely 😂 Welcome to LinkedIn, Christine!"
2025-08-15 14:47:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7362076222350077953,"Nice work! 👏 You clearly put in a lot of effort, and the analysis shows it."
2025-08-15 14:44:35,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7362001600879456256,Great work! 👏 Love how you incorporated Power Pivot and DAX into the dashboard.
2025-08-15 14:40:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7361630883654586368,"Well deserved, congratulations! 🎉 To God be the glory."
2025-08-15 14:39:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7361820694344601601,"Love this, Gerardo Antonio"
2025-08-15 14:39:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7361790893751734272,"Congratulations, bro! 🎉 Really happy for you and wishing you the best at Warwick."
2025-08-15 14:26:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7362053802725666817,Congrats Sueda! 🎉
2025-08-12 19:14:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351256292054732801,Dosantos Mugume  🎉
2025-08-12 16:39:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7360966337982083073,"🎉 Major achievement, Dosantos Mugume"
2025-08-11 20:01:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7360664619108950018,Well done Akah Harmony
2025-08-11 19:59:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359466881990258690,💡 Great insight
2025-08-11 19:59:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359866613480808448,"Love this, Francis"
2025-08-11 18:48:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359901279633969152,Thanks for sharing Victor Amadike
2025-08-11 18:42:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360647965134221312,"Sounds like such an insightful event, love the takeaways on AI, data privacy, and personal branding"
2025-08-11 18:27:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7360655678429888516,Love this
2025-08-11 17:40:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7360568502899896320,"Love this,  Victor Ugwu"
2025-08-11 16:01:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360543042098933760,Love this
2025-08-09 11:06:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358770813023473667,"Love this, Amaka"
2025-08-09 11:01:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359673959119753217,💡 Great insight
2025-08-09 10:24:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359596050355015680,I'm interested
2025-08-09 10:21:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359226375301484544,"#Interested – I have a Bachelor’s degree and experience with Excel, SQL, Power BI, and Tableau. Looking forward to the opportunity."
2025-08-08 20:03:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359624101864370177,"Love to see it! Two years of work paying off, excited for what’s next for you and your brownies👏"
2025-08-08 17:11:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359571793382109186,Nice work
2025-08-08 16:16:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359513773927186435,Nicely done! Clean design and useful insights.
2025-08-08 16:14:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357471693856030720,"Absolutely beautiful testimony. Congratulations on this milestone, and glory to God for the journey!"
2025-08-08 16:10:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356321555527741444,"Love to see this! Looks like a great learning opportunity, wishing you more wins as you build with AI."
2025-08-08 16:07:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359549572202811392,"Big congratulations! That’s a valuable hands-on experience, wishing you continued success in environmental data science."
2025-08-08 16:06:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359178725332000768,Powerful insights! Every point is a reminder to be intentional and prepared. Thanks for sharing this.
2025-08-08 16:03:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358378869248212992,Huge congrats on this honor! Wishing you the very best on your journey ahead.
2025-08-08 16:03:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359254208342024192,Awesome work! Real projects like this really bring those Power BI skills to life.
2025-08-08 16:02:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359252104349188096,"This is too real 😭! Thanks for the reminder, and good luck with your interview. You’ve got this!"
2025-08-08 16:00:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359550535105978368,"So true. The certificate opens the door, but it’s consistency and visibility that keep you moving forward."
2025-08-08 15:59:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359493586679140354,"Well done  Md. Tanvir Ahmed, a solid step forward in your data journey."
2025-08-08 15:57:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359572215685599232,"Great work! Power BI is a powerful tool, and it’s clear you’re getting the hang of it fast."
2025-08-08 15:55:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359552470550818816,Impressive dashboard! Love how you balanced usability with deep insights.
2025-08-08 15:39:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359280397672714242,"Well done Samiya Fyffe 
Sounds like an amazing internship experience, love how you combined full-stack dev with meaningful team engagement."
2025-08-08 13:14:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359516432994332674,Congrats Esther! 🎉
2025-08-08 12:42:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359552964342026241,"Love this, Elijah"
2025-08-08 11:12:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358747310027087873,"Love this, Joshua Salami"
2025-08-08 10:55:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359340624728223744,Nice viz
2025-08-08 10:44:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359232922668756992,Congrats Alphious! 🎉
2025-08-08 07:26:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359448706485481472,Congrats Samuel! 🎉
2025-08-07 17:04:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358113186459308034,Congratulations 🎉
2025-08-07 17:04:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356629199039672320,"🎉 Major achievement, Jimmy"
2025-08-07 17:03:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358999236971016192,Congrats Chinedu! 🎉
2025-08-07 17:03:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7355557084974735362,"Love this, Edwige"
2025-08-07 17:02:57,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359079370625343489,"Love this, Divyansh"
2025-08-07 16:58:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358896630659436545,Congratulations! 🎉
2025-08-07 16:58:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7357445570635939840,Well done
2025-08-07 16:51:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358860502652858368,"Love this take, Silvia"
2025-08-07 16:51:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358813340845924353,Congratulations!
2025-08-07 16:50:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358128319801843712,"Love this viz! 
Simple and effective"
2025-08-07 16:50:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358448171695460352,Love this viz! Simple and effective
2025-08-07 16:49:35,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358755738137092097,Simplicity always win. Thank you for sharing Princess Onwubuche
2025-08-07 16:47:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358863610590167044,"You did it! 🎉 So proud of you, can’t wait to see what’s next."
2025-08-07 16:46:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358954381452394496,Clean and insightful visualization — great job!
2025-08-07 13:54:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359005905994080256,Nice dashboard👍
2025-08-02 17:48:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356296492816482305,"Love this, Edwige"
2025-08-02 17:40:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356670093189074946,"Thanks for sharing, Elvis Ekow"
2025-08-02 17:39:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356894006699573248,Can't wait to see where your R&D journey takes you next.
2025-08-02 17:31:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7357339500114538496,Nice viz
2025-08-02 17:29:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7357302359443595264,"Love this  Mirabel Kyeremateng 
Your passion for energy solutions shines through, and it’s inspiring how you connect classroom learning to real-world impact. The future of energy is brighter with engineers like you! ⚡"
2025-08-02 17:27:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357328593120636928,"Love this, Jones"
2025-08-02 17:26:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355886054161244160,Nice viz
2025-08-02 17:26:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353632129961852928,"👏 Well deserved, Naveen"
2025-08-02 17:26:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7357094771753918465,"Amazing progress in just three months, Cherno! Your work on the pneumonia detector and study sessions is inspiring."
2025-08-01 10:31:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356730140866854912,"This is more than a milestone, it’s a powerful step toward reshaping health policy across Africa with heart and intellect."
2025-08-01 10:28:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356741789149552640,"Love this, Daniel"
2025-07-31 07:59:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356411705523904512,"Absolutely, AI should be part of basic education because the earlier we understand it, the better prepared we'll be for the world we're already living in."
2025-07-30 17:32:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356370892492365824,Congrats Paa Kwasi Saka! 🎉
2025-07-28 14:03:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351256292054732801,Mayank Sahani
2025-07-26 08:58:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354759779367477248,🎉 Excited for you
2025-07-26 07:27:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7354538187764989953,"Love this, Chukwudumebi Oscar"
2025-07-25 10:16:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351256292054732801,Ruth Iheosonye
2025-07-25 10:16:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351256292054732801,Esther Okyere Thank you
2025-07-24 19:48:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354040367438045184,"Hope Ahiagbah, MPhil Thank you! That line really stuck with me too. It's amazing how steady progress builds real confidence over time."
2025-07-24 19:47:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354040367438045184,"ALBERTA BOTWE I really appreciate that, thank you! Sometimes sticking with it makes all the difference. Glad I didn’t quit."
2025-07-24 19:46:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354040367438045184,"Thanks so much for the kind words! 🙏 I'm really glad it resonated with you. We all have those tough moments, just got to keep going.
Elia Somuah"
2025-07-23 11:57:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353740593782525952,Congrats Elia! 🎉
2025-07-22 17:23:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353415802508705792,"Thanks for sharing, Ifunanya"
2025-07-21 14:21:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352970661885046784,"Love this, Oke"
2025-07-21 14:20:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7352073507909844992,"You had me in the first half 😂. Still, what a brilliant experience! That setup sounds like a powerful way to bring governance closer to the people."
2025-07-21 14:14:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353015156769001472,I love Excel
2025-07-21 14:14:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351636932897968133,"Congrats Felix, you didn’t just graduate, you made a statement with that Best Student award; can’t wait to see the impact you’ll make in the data space!"
2025-07-21 14:13:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7352596227525419009,"Your post gave me goosebumps. Thank you for showing us what grace, grit, and belief in dreams can lead to."
2025-07-21 14:04:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353052787594711040,"Solid breakdown Elijah Butler 📊  no fluff, just practical steps I wish I had when I started building my data analytics portfolio."
2025-07-21 13:57:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7352392596645679104,Mentorship truly plants seeds of purpose and confidence that grow far beyond the moment.
2025-07-21 13:55:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7352998287056035840,"Congratulations, Marvin; This is a powerful reminder that leadership is earned through service, resilience, and the people who believe in you"
2025-07-21 13:53:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7349008941445451776,"This is clean work,  Kezia Agyemang-Saahene  love how you merged both datasets, standardized the currencies, and turned it into such a sharp Power BI dashboard! 🚗📊👏"
2025-07-21 13:51:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352940414645039105,"This is so true, learning is one thing, but showing proof through real projects and a solid portfolio is what actually gets you noticed."
2025-07-19 19:39:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7349457275071205379,"This is inspiring  Abdallah Zaidan Mohammed 
There’s something deeply meaningful about returning to serve where you once learned, and using that space to uplift others."
2025-07-19 09:58:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351624765612212230,🎉 Excited for you
2025-07-19 08:36:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348106639838699521,Congrats Eleazar! 🎉
